site_no,datetime,discharge_va,discharge_va_cd
8109000,5/21/1971,469,A
8109000,5/22/1971,570,A
8109000,5/23/1971,676,A
8109000,5/24/1971,715,A
8109000,5/25/1971,650,A
8109000,5/26/1971,613,A
8109000,5/27/1971,646,A
8109000,5/28/1971,691,A
8109000,5/29/1971,807,A
8109000,5/30/1971,1770,A
8109000,5/31/1971,1230,A
8109000,6/1/1971,1220,A
8109000,6/2/1971,3830,A
8109000,6/3/1971,2080,A
8109000,6/4/1971,1090,A
8109000,6/5/1971,832,A
8109000,6/6/1971,729,A
8109000,6/7/1971,700,A
8109000,6/8/1971,702,A
8109000,6/9/1971,731,A
8109000,6/10/1971,876,A
8109000,6/11/1971,1060,A
8109000,6/12/1971,1400,A
8109000,6/13/1971,1170,A
8109000,6/14/1971,1020,A
8109000,6/15/1971,945,A
8109000,6/16/1971,903,A
8109000,6/17/1971,884,A
8109000,6/18/1971,877,A
8109000,6/19/1971,861,A
8109000,6/20/1971,875,A
8109000,6/21/1971,845,A
8109000,6/22/1971,845,A
8109000,6/23/1971,868,A
8109000,6/24/1971,975,A
8109000,6/25/1971,1100,A
8109000,6/26/1971,1030,A
8109000,6/27/1971,964,A
8109000,6/28/1971,939,A
8109000,6/29/1971,942,A
8109000,6/30/1971,939,A
8109000,7/1/1971,923,A
8109000,7/2/1971,954,A
8109000,7/3/1971,915,A
8109000,7/4/1971,857,A
8109000,7/5/1971,743,A
8109000,7/6/1971,831,A
8109000,7/7/1971,928,A
8109000,7/8/1971,786,A
8109000,7/9/1971,678,A
8109000,7/10/1971,642,A
8109000,7/11/1971,678,A
8109000,7/12/1971,702,A
8109000,7/13/1971,675,A
8109000,7/14/1971,679,A
8109000,7/15/1971,656,A
8109000,7/16/1971,681,A
8109000,7/17/1971,681,A
8109000,7/18/1971,641,A
8109000,7/19/1971,645,A
8109000,7/20/1971,648,A
8109000,7/21/1971,782,A
8109000,7/22/1971,728,A
8109000,7/23/1971,729,A
8109000,7/24/1971,944,A
8109000,7/25/1971,1210,A
8109000,7/26/1971,1210,A
8109000,7/27/1971,4270,A
8109000,7/28/1971,3510,A
8109000,7/29/1971,2980,A
8109000,7/30/1971,3640,A
8109000,7/31/1971,5720,A
8109000,8/1/1971,6180,A
8109000,8/2/1971,4890,A
8109000,8/3/1971,2580,A
8109000,8/4/1971,2270,A
8109000,8/5/1971,1960,A
8109000,8/6/1971,2800,A
8109000,8/7/1971,3320,A
8109000,8/8/1971,2750,A
8109000,8/9/1971,2330,A
8109000,8/10/1971,1810,A
8109000,8/11/1971,1550,A
8109000,8/12/1971,1410,A
8109000,8/13/1971,1380,A
8109000,8/14/1971,1330,A
8109000,8/15/1971,1320,A
8109000,8/16/1971,1430,A
8109000,8/17/1971,1470,A
8109000,8/18/1971,1320,A
8109000,8/19/1971,1230,A
8109000,8/20/1971,1190,A
8109000,8/21/1971,1170,A
8109000,8/22/1971,1160,A
8109000,8/23/1971,1180,A
8109000,8/24/1971,1190,A
8109000,8/25/1971,1180,A
8109000,8/26/1971,1150,A
8109000,8/27/1971,1120,A
8109000,8/28/1971,1110,A
8109000,8/29/1971,1490,A
8109000,8/30/1971,1180,A
8109000,8/31/1971,917,A
8109000,9/1/1971,861,A
8109000,9/2/1971,868,A
8109000,9/3/1971,798,A
8109000,9/4/1971,1080,A
8109000,9/5/1971,1300,A
8109000,9/6/1971,1270,A
8109000,9/7/1971,1960,A
8109000,9/8/1971,2350,A
8109000,9/9/1971,2580,A
8109000,9/10/1971,2530,A
8109000,9/11/1971,2340,A
8109000,9/12/1971,2250,A
8109000,9/13/1971,1800,A
8109000,9/14/1971,1140,A
8109000,9/15/1971,988,A
8109000,9/16/1971,1150,A
8109000,9/17/1971,1410,A
8109000,9/18/1971,988,A
8109000,9/19/1971,942,A
8109000,9/20/1971,663,A
8109000,9/21/1971,518,A
8109000,9/22/1971,428,A
8109000,9/23/1971,1110,A
8109000,9/24/1971,1250,A
8109000,9/25/1971,782,A
8109000,9/26/1971,699,A
8109000,9/27/1971,1060,A
8109000,9/28/1971,734,A
8109000,9/29/1971,559,A
8109000,9/30/1971,684,A
8109000,10/1/1971,704,A
8109000,10/2/1971,542,A
8109000,10/3/1971,460,A
8109000,10/4/1971,440,A
8109000,10/5/1971,425,A
8109000,10/6/1971,395,A
8109000,10/7/1971,704,A
8109000,10/8/1971,1410,A
8109000,10/9/1971,1580,A
8109000,10/10/1971,1620,A
8109000,10/11/1971,1670,A
8109000,10/12/1971,1510,A
8109000,10/13/1971,1310,A
8109000,10/14/1971,1440,A
8109000,10/15/1971,1750,A
8109000,10/16/1971,2000,A
8109000,10/17/1971,1760,A
8109000,10/18/1971,2480,A
8109000,10/19/1971,2290,A
8109000,10/20/1971,1950,A
8109000,10/21/1971,12900,A
8109000,10/22/1971,17800,A
8109000,10/23/1971,10600,A
8109000,10/24/1971,9820,A
8109000,10/25/1971,13000,A
8109000,10/26/1971,12500,A
8109000,10/27/1971,12300,A
8109000,10/28/1971,12300,A
8109000,10/29/1971,12200,A
8109000,10/30/1971,11800,A
8109000,10/31/1971,7850,A
8109000,11/1/1971,5410,A
8109000,11/2/1971,4960,A
8109000,11/3/1971,4680,A
8109000,11/4/1971,3890,A
8109000,11/5/1971,3770,A
8109000,11/6/1971,5130,A
8109000,11/7/1971,5680,A
8109000,11/8/1971,5320,A
8109000,11/9/1971,5270,A
8109000,11/10/1971,5270,A
8109000,11/11/1971,5300,A
8109000,11/12/1971,5280,A
8109000,11/13/1971,5280,A
8109000,11/14/1971,5180,A
8109000,11/15/1971,5170,A
8109000,11/16/1971,5200,A
8109000,11/17/1971,5060,A
8109000,11/18/1971,3900,A
8109000,11/19/1971,13200,A
8109000,11/20/1971,11100,A
8109000,11/21/1971,6020,A
8109000,11/22/1971,4270,A
8109000,11/23/1971,3150,A
8109000,11/24/1971,3420,A
8109000,11/25/1971,4020,A
8109000,11/26/1971,3680,A
8109000,11/27/1971,3090,A
8109000,11/28/1971,3210,A
8109000,11/29/1971,3060,A
8109000,11/30/1971,2900,A
8109000,12/1/1971,2870,A
8109000,12/2/1971,2820,A
8109000,12/3/1971,3070,A
8109000,12/4/1971,5560,A
8109000,12/5/1971,6370,A
8109000,12/6/1971,11000,A
8109000,12/7/1971,13500,A
8109000,12/8/1971,10200,A
8109000,12/9/1971,8120,A
8109000,12/10/1971,17900,A
8109000,12/11/1971,23900,A
8109000,12/12/1971,22600,A
8109000,12/13/1971,15600,A
8109000,12/14/1971,13000,A
8109000,12/15/1971,12700,A
8109000,12/16/1971,12200,A
8109000,12/17/1971,11900,A
8109000,12/18/1971,11200,A
8109000,12/19/1971,9310,A
8109000,12/20/1971,8360,A
8109000,12/21/1971,8010,A
8109000,12/22/1971,6610,A
8109000,12/23/1971,5150,A
8109000,12/24/1971,6430,A
8109000,12/25/1971,6620,A
8109000,12/26/1971,6600,A
8109000,12/27/1971,6590,A
8109000,12/28/1971,6640,A
8109000,12/29/1971,6640,A
8109000,12/30/1971,6990,A
8109000,12/31/1971,6950,A
8109000,1/1/1972,6880,A
8109000,1/2/1972,6940,A
8109000,1/3/1972,7430,A
8109000,1/4/1972,8590,A
8109000,1/5/1972,10400,A
8109000,1/6/1972,13500,A
8109000,1/7/1972,11400,A
8109000,1/8/1972,10200,A
8109000,1/9/1972,9240,A
8109000,1/10/1972,8240,A
8109000,1/11/1972,8160,A
8109000,1/12/1972,6750,A
8109000,1/13/1972,4340,A
8109000,1/14/1972,3650,A
8109000,1/15/1972,4560,A
8109000,1/16/1972,5480,A
8109000,1/17/1972,5040,A
8109000,1/18/1972,4590,A
8109000,1/19/1972,3620,A
8109000,1/20/1972,2880,A
8109000,1/21/1972,2600,A
8109000,1/22/1972,2460,A
8109000,1/23/1972,2360,A
8109000,1/24/1972,2390,A
8109000,1/25/1972,2360,A
8109000,1/26/1972,2240,A
8109000,1/27/1972,1900,A
8109000,1/28/1972,1730,A
8109000,1/29/1972,1810,A
8109000,1/30/1972,2910,A
8109000,1/31/1972,4450,A
8109000,2/1/1972,4690,A
8109000,2/2/1972,3890,A
8109000,2/3/1972,3160,A
8109000,2/4/1972,2700,A
8109000,2/5/1972,3290,A
8109000,2/6/1972,3880,A
8109000,2/7/1972,2810,A
8109000,2/8/1972,2270,A
8109000,2/9/1972,2010,A
8109000,2/10/1972,1990,A
8109000,2/11/1972,1870,A
8109000,2/12/1972,1710,A
8109000,2/13/1972,1600,A
8109000,2/14/1972,1710,A
8109000,2/15/1972,1920,A
8109000,2/16/1972,1450,A
8109000,2/17/1972,1260,A
8109000,2/18/1972,1210,A
8109000,2/19/1972,1270,A
8109000,2/20/1972,1170,A
8109000,2/21/1972,1140,A
8109000,2/22/1972,1100,A
8109000,2/23/1972,1090,A
8109000,2/24/1972,1080,A
8109000,2/25/1972,1030,A
8109000,2/26/1972,1160,A
8109000,2/27/1972,1070,A
8109000,2/28/1972,1010,A
8109000,2/29/1972,1450,A
8109000,3/1/1972,1570,A
8109000,3/2/1972,1490,A
8109000,3/3/1972,1390,A
8109000,3/4/1972,1080,A
8109000,3/5/1972,728,A
8109000,3/6/1972,602,A
8109000,3/7/1972,542,A
8109000,3/8/1972,515,A
8109000,3/9/1972,662,A
8109000,3/10/1972,1060,A
8109000,3/11/1972,1940,A
8109000,3/12/1972,2090,A
8109000,3/13/1972,1780,A
8109000,3/14/1972,1580,A
8109000,3/15/1972,1240,A
8109000,3/16/1972,858,A
8109000,3/17/1972,668,A
8109000,3/18/1972,590,A
8109000,3/19/1972,566,A
8109000,3/20/1972,542,A
8109000,3/21/1972,525,A
8109000,3/22/1972,548,A
8109000,3/23/1972,644,A
8109000,3/24/1972,644,A
8109000,3/25/1972,830,A
8109000,3/26/1972,921,A
8109000,3/27/1972,1030,A
8109000,3/28/1972,907,A
8109000,3/29/1972,851,A
8109000,3/30/1972,900,A
8109000,3/31/1972,800,A
8109000,4/1/1972,632,A
8109000,4/2/1972,497,A
8109000,4/3/1972,1070,A
8109000,4/4/1972,1100,A
8109000,4/5/1972,680,A
8109000,4/6/1972,544,A
8109000,4/7/1972,471,A
8109000,4/8/1972,669,A
8109000,4/9/1972,798,A
8109000,4/10/1972,868,A
8109000,4/11/1972,761,A
8109000,4/12/1972,671,A
8109000,4/13/1972,1140,A
8109000,4/14/1972,1250,A
8109000,4/15/1972,1240,A
8109000,4/16/1972,1250,A
8109000,4/17/1972,976,A
8109000,4/18/1972,603,A
8109000,4/19/1972,433,A
8109000,4/20/1972,358,A
8109000,4/21/1972,307,A
8109000,4/22/1972,274,A
8109000,4/23/1972,263,A
8109000,4/24/1972,325,A
8109000,4/25/1972,355,A
8109000,4/26/1972,291,A
8109000,4/27/1972,266,A
8109000,4/28/1972,563,A
8109000,4/29/1972,732,A
8109000,4/30/1972,1190,A
8109000,5/1/1972,1790,A
8109000,5/2/1972,6700,A
8109000,5/3/1972,6400,A
8109000,5/4/1972,6190,A
8109000,5/5/1972,3050,A
8109000,5/6/1972,1540,A
8109000,5/7/1972,1290,A
8109000,5/8/1972,1460,A
8109000,5/9/1972,2440,A
8109000,5/10/1972,3520,A
8109000,5/11/1972,2440,A
8109000,5/12/1972,2810,A
8109000,5/13/1972,2890,A
8109000,5/14/1972,2910,A
8109000,5/15/1972,2790,A
8109000,5/16/1972,2300,A
8109000,5/17/1972,2200,A
8109000,5/18/1972,2680,A
8109000,5/19/1972,3400,A
8109000,5/20/1972,3730,A
8109000,5/21/1972,3810,A
8109000,5/22/1972,4240,A
8109000,5/23/1972,3290,A
8109000,5/24/1972,2980,A
8109000,5/25/1972,2610,A
8109000,5/26/1972,2170,A
8109000,5/27/1972,2570,A
8109000,5/28/1972,2080,A
8109000,5/29/1972,1720,A
8109000,5/30/1972,1650,A
8109000,5/31/1972,1500,A
8109000,6/1/1972,1370,A
8109000,6/2/1972,1300,A
8109000,6/3/1972,1370,A
8109000,6/4/1972,1230,A
8109000,6/5/1972,761,A
8109000,6/6/1972,544,A
8109000,6/7/1972,430,A
8109000,6/8/1972,364,A
8109000,6/9/1972,1120,A
8109000,6/10/1972,830,A
8109000,6/11/1972,690,A
8109000,6/12/1972,500,A
8109000,6/13/1972,400,A
8109000,6/14/1972,330,A
8109000,6/15/1972,1170,A
8109000,6/16/1972,2020,A
8109000,6/17/1972,2660,A
8109000,6/18/1972,6970,A
8109000,6/19/1972,6210,A
8109000,6/20/1972,2790,A
8109000,6/21/1972,1150,A
8109000,6/22/1972,1870,A
8109000,6/23/1972,2230,A
8109000,6/24/1972,1320,A
8109000,6/25/1972,840,A
8109000,6/26/1972,770,A
8109000,6/27/1972,562,A
8109000,6/28/1972,776,A
8109000,6/29/1972,1750,A
8109000,6/30/1972,1530,A
8109000,7/1/1972,1080,A
8109000,7/2/1972,1160,A
8109000,7/3/1972,829,A
8109000,7/4/1972,560,A
8109000,7/5/1972,545,A
8109000,7/6/1972,1230,A
8109000,7/7/1972,4110,A
8109000,7/8/1972,3500,A
8109000,7/9/1972,1700,A
8109000,7/10/1972,1110,A
8109000,7/11/1972,843,A
8109000,7/12/1972,779,A
8109000,7/13/1972,1020,A
8109000,7/14/1972,1140,A
8109000,7/15/1972,988,A
8109000,7/16/1972,1030,A
8109000,7/17/1972,1150,A
8109000,7/18/1972,1840,A
8109000,7/19/1972,2130,A
8109000,7/20/1972,1710,A
8109000,7/21/1972,1260,A
8109000,7/22/1972,938,A
8109000,7/23/1972,1590,A
8109000,7/24/1972,1740,A
8109000,7/25/1972,1760,A
8109000,7/26/1972,2000,A
8109000,7/27/1972,2210,A
8109000,7/28/1972,2550,A
8109000,7/29/1972,2720,A
8109000,7/30/1972,2890,A
8109000,7/31/1972,2830,A
8109000,8/1/1972,2850,A
8109000,8/2/1972,2690,A
8109000,8/3/1972,2600,A
8109000,8/4/1972,2020,A
8109000,8/5/1972,1610,A
8109000,8/6/1972,1590,A
8109000,8/7/1972,1590,A
8109000,8/8/1972,1640,A
8109000,8/9/1972,1630,A
8109000,8/10/1972,1540,A
8109000,8/11/1972,1420,A
8109000,8/12/1972,893,A
8109000,8/13/1972,637,A
8109000,8/14/1972,537,A
8109000,8/15/1972,544,A
8109000,8/16/1972,413,A
8109000,8/17/1972,324,A
8109000,8/18/1972,502,A
8109000,8/19/1972,661,A
8109000,8/20/1972,481,A
8109000,8/21/1972,366,A
8109000,8/22/1972,289,A
8109000,8/23/1972,259,A
8109000,8/24/1972,275,A
8109000,8/25/1972,238,A
8109000,8/26/1972,566,A
8109000,8/27/1972,1120,A
8109000,8/28/1972,1490,A
8109000,8/29/1972,1610,A
8109000,8/30/1972,1670,A
8109000,8/31/1972,1650,A
8109000,9/1/1972,1520,A
8109000,9/2/1972,1390,A
8109000,9/3/1972,1410,A
8109000,9/4/1972,1290,A
8109000,9/5/1972,1040,A
8109000,9/6/1972,1270,A
8109000,9/7/1972,1330,A
8109000,9/8/1972,1210,A
8109000,9/9/1972,1400,A
8109000,9/10/1972,1280,A
8109000,9/11/1972,1230,A
8109000,9/12/1972,1190,A
8109000,9/13/1972,1020,A
8109000,9/14/1972,784,A
8109000,9/15/1972,722,A
8109000,9/16/1972,862,A
8109000,9/17/1972,1030,A
8109000,9/18/1972,1010,A
8109000,9/19/1972,800,A
8109000,9/20/1972,662,A
8109000,9/21/1972,505,A
8109000,9/22/1972,390,A
8109000,9/23/1972,683,A
8109000,9/24/1972,634,A
8109000,9/25/1972,551,A
8109000,9/26/1972,578,A
8109000,9/27/1972,671,A
8109000,9/28/1972,833,A
8109000,9/29/1972,1020,A
8109000,9/30/1972,1180,A
8109000,10/1/1972,790,A
8109000,10/2/1972,774,A
8109000,10/3/1972,614,A
8109000,10/4/1972,480,A
8109000,10/5/1972,370,A
8109000,10/6/1972,272,A
8109000,10/7/1972,433,A
8109000,10/8/1972,619,A
8109000,10/9/1972,640,A
8109000,10/10/1972,545,A
8109000,10/11/1972,375,A
8109000,10/12/1972,270,A
8109000,10/13/1972,637,A
8109000,10/14/1972,859,A
8109000,10/15/1972,575,A
8109000,10/16/1972,409,A
8109000,10/17/1972,455,A
8109000,10/18/1972,445,A
8109000,10/19/1972,334,A
8109000,10/20/1972,283,A
8109000,10/21/1972,232,A
8109000,10/22/1972,992,A
8109000,10/23/1972,3450,A
8109000,10/24/1972,7350,A
8109000,10/25/1972,5260,A
8109000,10/26/1972,2310,A
8109000,10/27/1972,1800,A
8109000,10/28/1972,3620,A
8109000,10/29/1972,4880,A
8109000,10/30/1972,9830,A
8109000,10/31/1972,14000,A
8109000,11/1/1972,5870,A
8109000,11/2/1972,4250,A
8109000,11/3/1972,10200,A
8109000,11/4/1972,7150,A
8109000,11/5/1972,4040,A
8109000,11/6/1972,2680,A
8109000,11/7/1972,2390,A
8109000,11/8/1972,2260,A
8109000,11/9/1972,2280,A
8109000,11/10/1972,2020,A
8109000,11/11/1972,1710,A
8109000,11/12/1972,1380,A
8109000,11/13/1972,1210,A
8109000,11/14/1972,2850,A
8109000,11/15/1972,2720,A
8109000,11/16/1972,1920,A
8109000,11/17/1972,3060,A
8109000,11/18/1972,3170,A
8109000,11/19/1972,2200,A
8109000,11/20/1972,1990,A
8109000,11/21/1972,2430,A
8109000,11/22/1972,2310,A
8109000,11/23/1972,2780,A
8109000,11/24/1972,2610,A
8109000,11/25/1972,2710,A
8109000,11/26/1972,2600,A
8109000,11/27/1972,2980,A
8109000,11/28/1972,2140,A
8109000,11/29/1972,1650,A
8109000,11/30/1972,1210,A
8109000,12/1/1972,1160,A
8109000,12/2/1972,2690,A
8109000,12/3/1972,2580,A
8109000,12/4/1972,2200,A
8109000,12/5/1972,1460,A
8109000,12/6/1972,1090,A
8109000,12/7/1972,1960,A
8109000,12/8/1972,2700,A
8109000,12/9/1972,3290,A
8109000,12/10/1972,3020,A
8109000,12/11/1972,2010,A
8109000,12/12/1972,1720,A
8109000,12/13/1972,2540,A
8109000,12/14/1972,2880,A
8109000,12/15/1972,3050,A
8109000,12/16/1972,7540,A
8109000,12/17/1972,5430,A
8109000,12/18/1972,4220,A
8109000,12/19/1972,3290,A
8109000,12/20/1972,2300,A
8109000,12/21/1972,2100,A
8109000,12/22/1972,1880,A
8109000,12/23/1972,1450,A
8109000,12/24/1972,1480,A
8109000,12/25/1972,1480,A
8109000,12/26/1972,1250,A
8109000,12/27/1972,1060,A
8109000,12/28/1972,924,A
8109000,12/29/1972,904,A
8109000,12/30/1972,1180,A
8109000,12/31/1972,914,A
8109000,1/1/1973,921,A
8109000,1/2/1973,1120,A
8109000,1/3/1973,1860,A
8109000,1/4/1973,6070,A
8109000,1/5/1973,7290,A
8109000,1/6/1973,4870,A
8109000,1/7/1973,4040,A
8109000,1/8/1973,4610,A
8109000,1/9/1973,5120,A
8109000,1/10/1973,4690,A
8109000,1/11/1973,4120,A
8109000,1/12/1973,4810,A
8109000,1/13/1973,5780,A
8109000,1/14/1973,5830,A
8109000,1/15/1973,4370,A
8109000,1/16/1973,2850,A
8109000,1/17/1973,2320,A
8109000,1/18/1973,3760,A
8109000,1/19/1973,2450,A
8109000,1/20/1973,1760,A
8109000,1/21/1973,1660,A
8109000,1/22/1973,1700,A
8109000,1/23/1973,2110,A
8109000,1/24/1973,1780,A
8109000,1/25/1973,3590,A
8109000,1/26/1973,18900,A
8109000,1/27/1973,23000,A
8109000,1/28/1973,17100,A
8109000,1/29/1973,9590,A
8109000,1/30/1973,5970,A
8109000,1/31/1973,4380,A
8109000,2/1/1973,3480,A
8109000,2/2/1973,3380,A
8109000,2/3/1973,3890,A
8109000,2/4/1973,3550,A
8109000,2/5/1973,3180,A
8109000,2/6/1973,2870,A
8109000,2/7/1973,2690,A
8109000,2/8/1973,2500,A
8109000,2/9/1973,2770,A
8109000,2/10/1973,4990,A
8109000,2/11/1973,5890,A
8109000,2/12/1973,4550,A
8109000,2/13/1973,3720,A
8109000,2/14/1973,3210,A
8109000,2/15/1973,2800,A
8109000,2/16/1973,2500,A
8109000,2/17/1973,2210,A
8109000,2/18/1973,2070,A
8109000,2/19/1973,2320,A
8109000,2/20/1973,2670,A
8109000,2/21/1973,2360,A
8109000,2/22/1973,2310,A
8109000,2/23/1973,4300,A
8109000,2/24/1973,6680,A
8109000,2/25/1973,5990,A
8109000,2/26/1973,4580,A
8109000,2/27/1973,3490,A
8109000,2/28/1973,2750,A
8109000,3/1/1973,3790,A
8109000,3/2/1973,4210,A
8109000,3/3/1973,4740,A
8109000,3/4/1973,6360,A
8109000,3/5/1973,5830,A
8109000,3/6/1973,5320,A
8109000,3/7/1973,4000,A
8109000,3/8/1973,3500,A
8109000,3/9/1973,2600,A
8109000,3/10/1973,2400,A
8109000,3/11/1973,4060,A
8109000,3/12/1973,11600,A
8109000,3/13/1973,10600,A
8109000,3/14/1973,6840,A
8109000,3/15/1973,5840,A
8109000,3/16/1973,5930,A
8109000,3/17/1973,11900,A
8109000,3/18/1973,12500,A
8109000,3/19/1973,9720,A
8109000,3/20/1973,7430,A
8109000,3/21/1973,6240,A
8109000,3/22/1973,5290,A
8109000,3/23/1973,4520,A
8109000,3/24/1973,7450,A
8109000,3/25/1973,24200,A
8109000,3/26/1973,22200,A
8109000,3/27/1973,14600,A
8109000,3/28/1973,10600,A
8109000,3/29/1973,10300,A
8109000,3/30/1973,10300,A
8109000,3/31/1973,6780,A
8109000,4/1/1973,4770,A
8109000,4/2/1973,4220,A
8109000,4/3/1973,3970,A
8109000,4/4/1973,3870,A
8109000,4/5/1973,3910,A
8109000,4/6/1973,3760,A
8109000,4/7/1973,3590,A
8109000,4/8/1973,2510,A
8109000,4/9/1973,2400,A
8109000,4/10/1973,2400,A
8109000,4/11/1973,2900,A
8109000,4/12/1973,2800,A
8109000,4/13/1973,2350,A
8109000,4/14/1973,2000,A
8109000,4/15/1973,1800,A
8109000,4/16/1973,3000,A
8109000,4/17/1973,5200,A
8109000,4/18/1973,10000,A
8109000,4/19/1973,18500,A
8109000,4/20/1973,18000,A
8109000,4/21/1973,16000,A
8109000,4/22/1973,13800,A
8109000,4/23/1973,12100,A
8109000,4/24/1973,10800,A
8109000,4/25/1973,12000,A
8109000,4/26/1973,32000,A
8109000,4/27/1973,40000,A
8109000,4/28/1973,36000,A
8109000,4/29/1973,31000,A
8109000,4/30/1973,30000,A
8109000,5/1/1973,28500,A
8109000,5/2/1973,24800,A
8109000,5/3/1973,20500,A
8109000,5/4/1973,15500,A
8109000,5/5/1973,11600,A
8109000,5/6/1973,8600,A
8109000,5/7/1973,10200,A
8109000,5/8/1973,14500,A
8109000,5/9/1973,21100,A
8109000,5/10/1973,13100,A
8109000,5/11/1973,8170,A
8109000,5/12/1973,7020,A
8109000,5/13/1973,6460,A
8109000,5/14/1973,5400,A
8109000,5/15/1973,3810,A
8109000,5/16/1973,3290,A
8109000,5/17/1973,3250,A
8109000,5/18/1973,2820,A
8109000,5/19/1973,3430,A
8109000,5/20/1973,4080,A
8109000,5/21/1973,3160,A
8109000,5/22/1973,3200,A
8109000,5/23/1973,2740,A
8109000,5/24/1973,2220,A
8109000,5/25/1973,2120,A
8109000,5/26/1973,2990,A
8109000,5/27/1973,10100,A
8109000,5/28/1973,8690,A
8109000,5/29/1973,6250,A
8109000,5/30/1973,4550,A
8109000,5/31/1973,3160,A
8109000,6/1/1973,3310,A
8109000,6/2/1973,6000,A
8109000,6/3/1973,10600,A
8109000,6/4/1973,13200,A
8109000,6/5/1973,22300,A
8109000,6/6/1973,26900,A
8109000,6/7/1973,29400,A
8109000,6/8/1973,30500,A
8109000,6/9/1973,25300,A
8109000,6/10/1973,19000,A
8109000,6/11/1973,14700,A
8109000,6/12/1973,15700,A
8109000,6/13/1973,20300,A
8109000,6/14/1973,17200,A
8109000,6/15/1973,12500,A
8109000,6/16/1973,11700,A
8109000,6/17/1973,8610,A
8109000,6/18/1973,7390,A
8109000,6/19/1973,8670,A
8109000,6/20/1973,8380,A
8109000,6/21/1973,9210,A
8109000,6/22/1973,11300,A
8109000,6/23/1973,10600,A
8109000,6/24/1973,9140,A
8109000,6/25/1973,8380,A
8109000,6/26/1973,7080,A
8109000,6/27/1973,6140,A
8109000,6/28/1973,5140,A
8109000,6/29/1973,4870,A
8109000,6/30/1973,4590,A
8109000,7/1/1973,4350,A
8109000,7/2/1973,4040,A
8109000,7/3/1973,3310,A
8109000,7/4/1973,2220,A
8109000,7/5/1973,1580,A
8109000,7/6/1973,1630,A
8109000,7/7/1973,3650,A
8109000,7/8/1973,4000,A
8109000,7/9/1973,3110,A
8109000,7/10/1973,2930,A
8109000,7/11/1973,2070,A
8109000,7/12/1973,1620,A
8109000,7/13/1973,2340,A
8109000,7/14/1973,4650,A
8109000,7/15/1973,5010,A
8109000,7/16/1973,4290,A
8109000,7/17/1973,8220,A
8109000,7/18/1973,8750,A
8109000,7/19/1973,6640,A
8109000,7/20/1973,6250,A
8109000,7/21/1973,7060,A
8109000,7/22/1973,5520,A
8109000,7/23/1973,4360,A
8109000,7/24/1973,3170,A
8109000,7/25/1973,2820,A
8109000,7/26/1973,2540,A
8109000,7/27/1973,2080,A
8109000,7/28/1973,2100,A
8109000,7/29/1973,1930,A
8109000,7/30/1973,1560,A
8109000,7/31/1973,1390,A
8109000,8/1/1973,1440,A
8109000,8/2/1973,3510,A
8109000,8/3/1973,4830,A
8109000,8/4/1973,4820,A
8109000,8/5/1973,4720,A
8109000,8/6/1973,4730,A
8109000,8/7/1973,4710,A
8109000,8/8/1973,4490,A
8109000,8/9/1973,3280,A
8109000,8/10/1973,2810,A
8109000,8/11/1973,2780,A
8109000,8/12/1973,2860,A
8109000,8/13/1973,2640,A
8109000,8/14/1973,1560,A
8109000,8/15/1973,1010,A
8109000,8/16/1973,824,A
8109000,8/17/1973,727,A
8109000,8/18/1973,702,A
8109000,8/19/1973,765,A
8109000,8/20/1973,720,A
8109000,8/21/1973,643,A
8109000,8/22/1973,566,A
8109000,8/23/1973,528,A
8109000,8/24/1973,926,A
8109000,8/25/1973,1070,A
8109000,8/26/1973,980,A
8109000,8/27/1973,931,A
8109000,8/28/1973,717,A
8109000,8/29/1973,630,A
8109000,8/30/1973,530,A
8109000,8/31/1973,488,A
8109000,9/1/1973,531,A
8109000,9/2/1973,488,A
8109000,9/3/1973,440,A
8109000,9/4/1973,394,A
8109000,9/5/1973,436,A
8109000,9/6/1973,673,A
8109000,9/7/1973,888,A
8109000,9/8/1973,611,A
8109000,9/9/1973,528,A
8109000,9/10/1973,592,A
8109000,9/11/1973,482,A
8109000,9/12/1973,618,A
8109000,9/13/1973,885,A
8109000,9/14/1973,1020,A
8109000,9/15/1973,670,A
8109000,9/16/1973,485,A
8109000,9/17/1973,395,A
8109000,9/18/1973,336,A
8109000,9/19/1973,306,A
8109000,9/20/1973,291,A
8109000,9/21/1973,332,A
8109000,9/22/1973,373,A
8109000,9/23/1973,960,A
8109000,9/24/1973,1020,A
8109000,9/25/1973,961,A
